Product ID,Category,Brand,Season,Size,Color, Original Price ,Markdown Percentage, Current Price ,Purchase Date,Stock Quantity,Customer Rating,Is Returned,Return Reason
FB000776,Tops,Zara,Fall,M,Brown, $82.00 ,27%, $59.00 ,06 August 2025,9,3.8,FALSE,No Action
FB000777,Bottoms,Banana Republic,Fall,XXL,Green, $46.00 ,0%, $46.00 ,06 August 2025,21,1.1,FALSE,No Action
FB000778,Dresses,Mango,Winter,XXL,Brown, $125.00 ,46%, $68.00 ,06 August 2025,27,1.6,FALSE,No Action
FB000779,Shoes,Mango,Winter,S,Red, $65.00 ,51%, $32.00 ,06 August 2025,23,1.1,FALSE,No Action
FB000780,Dresses,Banana Republic,Summer,XS,Beige, $91.00 ,0%, $91.00 ,06 August 2025,31,1.4,FALSE,No Action
FB000781,Outerwear,H&M,Summer,XS,Pink, $162.00 ,0%, $162.00 ,06 August 2025,0,3.0,FALSE,No Action
FB000782,Outerwear,Mango,Winter,M,Gray, $134.00 ,35%, $86.00 ,06 August 2025,36,3.0,FALSE,No Action
FB000783,Bottoms,Mango,Spring,M,Gray, $77.00 ,39%, $47.00 ,11 July 2025,23,4.3,FALSE,No Action
FB000784,Accessories,Gap,Summer,M,Brown, $49.00 ,60%, $19.00 ,06 August 2025,47,3.0,FALSE,No Action
FB000785,Outerwear,Forever21,Summer,S,Gray, $231.00 ,17%, $191.00 ,06 August 2025,49,2.1,FALSE,No Action
FB000786,Outerwear,Gap,Winter,XL,White, $140.00 ,0%, $140.00 ,06 August 2025,14,3.9,FALSE,No Action
FB000787,Dresses,Ann Taylor,Summer,S,Pink, $117.00 ,28%, $84.00 ,06 August 2025,34,2.8,TRUE,Quality Issue
FB000788,Tops,Ann Taylor,Spring,S,Purple, $83.00 ,0%, $83.00 ,29 August 2024,23,1.9,FALSE,No Action
FB000789,Dresses,H&M,Spring,XL,Navy, $111.00 ,54%, $51.00 ,05 February 2025,19,3.0,FALSE,No Action
FB000790,Bottoms,H&M,Summer,S,White, $25.00 ,0%, $25.00 ,06 August 2025,37,2.8,FALSE,No Action
FB000791,Outerwear,Banana Republic,Fall,XL,Blue, $175.00 ,23%, $135.00 ,06 August 2025,1,3.7,FALSE,No Action
FB000792,Tops,Mango,Summer,XS,Green, $53.00 ,38%, $33.00 ,06 August 2025,33,4.3,FALSE,No Action
FB000793,Outerwear,Banana Republic,Fall,M,Purple, $215.00 ,43%, $122.00 ,06 August 2025,48,2.5,FALSE,No Action
FB000794,Bottoms,Zara,Summer,S,Pink, $78.00 ,21%, $62.00 ,06 August 2025,9,4.4,FALSE,No Action
FB000795,Shoes,Zara,Summer,XXL,Pink, $173.00 ,0%, $173.00 ,06 August 2025,45,2.2,FALSE,No Action
FB000796,Accessories,Zara,Fall,XXL,Blue, $16.00 ,37%, $10.00 ,06 August 2025,34,1.7,FALSE,No Action
FB000797,Outerwear,Forever21,Summer,S,Purple, $128.00 ,0%, $128.00 ,06 August 2025,11,2.3,FALSE,No Action
FB000798,Outerwear,Ann Taylor,Spring,XXL,Green, $131.00 ,0%, $131.00 ,13 September 2024,46,4.6,FALSE,No Action
FB000799,Bottoms,Forever21,Summer,XXL,White, $28.00 ,13%, $24.00 ,06 August 2025,13,3.9,FALSE,No Action
FB000800,Outerwear,Forever21,Winter,XL,Red, $165.00 ,58%, $68.00 ,06 August 2025,29,1.2,FALSE,No Action
FB000801,Tops,Mango,Spring,XL,Gray, $49.00 ,1%, $49.00 ,17 November 2024,22,2.3,FALSE,No Action
FB000802,Tops,Banana Republic,Fall,XL,Black, $98.00 ,19%, $79.00 ,06 August 2025,37,4.1,TRUE,Wrong Item
FB000803,Shoes,Mango,Fall,S,Green, $94.00 ,31%, $65.00 ,06 August 2025,31,1.4,FALSE,No Action
FB000804,Accessories,Forever21,Winter,S,Gray, $23.00 ,0%, $23.00 ,06 August 2025,14,3.9,TRUE,Quality Issue
FB000805,Bottoms,Zara,Fall,S,Beige, $109.00 ,0%, $109.00 ,06 August 2025,0,1.1,FALSE,No Action
FB000806,Accessories,H&M,Fall,S,Blue, $69.00 ,0%, $69.00 ,06 August 2025,7,1.1,TRUE,Color Mismatch
FB000807,Shoes,H&M,Summer,XS,Green, $199.00 ,57%, $84.00 ,06 August 2025,37,3.4,FALSE,No Action
FB000808,Bottoms,Gap,Spring,M,White, $82.00 ,57%, $35.00 ,23 December 2024,41,3.0,FALSE,No Action
FB000809,Bottoms,Uniqlo,Spring,M,Navy, $52.00 ,10%, $47.00 ,16 October 2024,42,3.5,FALSE,No Action
FB000810,Outerwear,Ann Taylor,Fall,S,White, $180.00 ,0%, $180.00 ,06 August 2025,18,2.5,TRUE,Wrong Item
FB000811,Dresses,Ann Taylor,Fall,XL,White, $63.00 ,0%, $63.00 ,06 August 2025,37,2.5,FALSE,No Action
FB000812,Tops,Mango,Spring,XL,Red, $97.00 ,0%, $97.00 ,25 December 2024,9,3.0,FALSE,No Action
FB000813,Bottoms,Zara,Winter,XXL,Pink, $79.00 ,0%, $79.00 ,06 August 2025,37,4.1,FALSE,No Action
FB000814,Dresses,Zara,Winter,M,Red, $82.00 ,0%, $82.00 ,06 August 2025,0,3.0,FALSE,No Action
FB000815,Bottoms,Ann Taylor,Spring,L,Purple, $117.00 ,14%, $101.00 ,02 August 2025,5,4.8,FALSE,No Action
FB000816,Outerwear,Ann Taylor,Spring,XS,Brown, $174.00 ,0%, $174.00 ,13 April 2025,9,3.0,FALSE,No Action
FB000817,Bottoms,Forever21,Spring,XS,Brown, $58.00 ,0%, $58.00 ,07 January 2025,22,2.3,FALSE,No Action
FB000818,Bottoms,H&M,Summer,M,White, $61.00 ,58%, $26.00 ,06 August 2025,3,4.8,FALSE,No Action
FB000819,Accessories,Zara,Winter,M,Pink, $20.00 ,0%, $20.00 ,06 August 2025,20,4.1,FALSE,No Action
FB000820,Bottoms,Zara,Fall,L,Red, $88.00 ,0%, $88.00 ,06 August 2025,50,3.0,FALSE,No Action
FB000821,Bottoms,Ann Taylor,Winter,XXL,Purple, $67.00 ,0%, $67.00 ,06 August 2025,23,1.8,TRUE,Size Issue
FB000822,Accessories,Ann Taylor,Fall,XXL,White, $25.00 ,0%, $25.00 ,06 August 2025,42,1.8,FALSE,No Action
FB000823,Dresses,Forever21,Winter,S,Black, $115.00 ,39%, $70.00 ,06 August 2025,14,3.8,TRUE,Damaged
FB000824,Bottoms,Forever21,Summer,XL,Blue, $103.00 ,16%, $87.00 ,06 August 2025,6,4.9,TRUE,Changed Mind
FB000825,Shoes,Gap,Winter,L,Red, $94.00 ,20%, $75.00 ,06 August 2025,24,3.6,FALSE,No Action
FB000826,Accessories,Ann Taylor,Fall,L,Pink, $23.00 ,0%, $23.00 ,06 August 2025,44,3.1,TRUE,Quality Issue
FB000827,Tops,Gap,Summer,S,Pink, $90.00 ,0%, $90.00 ,06 August 2025,14,1.1,FALSE,No Action
FB000828,Bottoms,H&M,Fall,XXL,Green, $25.00 ,0%, $25.00 ,06 August 2025,33,1.1,TRUE,Color Mismatch
FB000829,Shoes,Ann Taylor,Spring,XL,Gray, $162.00 ,0%, $162.00 ,22 November 2024,47,2.2,TRUE,Wrong Item
FB000830,Accessories,H&M,Winter,XL,Black, $50.00 ,9%, $45.00 ,06 August 2025,14,1.3,FALSE,No Action
FB000831,Shoes,Uniqlo,Spring,XL,Pink, $60.00 ,0%, $60.00 ,29 April 2025,0,3.0,FALSE,No Action
FB000832,Tops,Uniqlo,Summer,XXL,Black, $103.00 ,0%, $103.00 ,06 August 2025,29,3.7,FALSE,No Action
FB000833,Bottoms,Gap,Spring,L,Beige, $75.00 ,0%, $75.00 ,27 January 2025,41,3.0,TRUE,Changed Mind
FB000834,Shoes,H&M,Winter,S,Pink, $88.00 ,0%, $88.00 ,06 August 2025,2,1.9,FALSE,No Action
FB000835,Dresses,Ann Taylor,Winter,XS,Red, $69.00 ,0%, $69.00 ,06 August 2025,21,3.0,FALSE,No Action
FB000836,Outerwear,Mango,Winter,XS,Pink, $209.00 ,0%, $209.00 ,06 August 2025,48,2.6,FALSE,No Action
FB000837,Shoes,H&M,Fall,XXL,Beige, $97.00 ,0%, $97.00 ,06 August 2025,35,2.0,FALSE,No Action
FB000838,Dresses,Uniqlo,Winter,XS,White, $154.00 ,0%, $154.00 ,06 August 2025,38,4.5,TRUE,Changed Mind
FB000839,Bottoms,Zara,Summer,XL,White, $81.00 ,38%, $50.00 ,06 August 2025,31,1.2,FALSE,No Action
FB000840,Accessories,Mango,Winter,XL,Brown, $48.00 ,0%, $48.00 ,06 August 2025,46,4.8,FALSE,No Action
FB000841,Tops,Banana Republic,Fall,S,Green, $70.00 ,0%, $70.00 ,06 August 2025,5,3.7,FALSE,No Action
FB000842,Outerwear,Forever21,Fall,S,Gray, $103.00 ,0%, $103.00 ,06 August 2025,12,1.8,FALSE,No Action
FB000843,Outerwear,Uniqlo,Spring,L,Purple, $138.00 ,0%, $138.00 ,30 January 2025,10,3.0,FALSE,No Action
FB000844,Accessories,H&M,Winter,L,Green, $73.00 ,32%, $49.00 ,06 August 2025,17,3.0,TRUE,Wrong Item
FB000845,Bottoms,Zara,Spring,M,Purple, $82.00 ,0%, $82.00 ,04 June 2025,49,3.3,FALSE,No Action
FB000846,Dresses,Ann Taylor,Summer,XS,Navy, $81.00 ,18%, $67.00 ,06 August 2025,28,4.7,FALSE,No Action
FB000847,Dresses,Banana Republic,Winter,XXL,Navy, $107.00 ,11%, $95.00 ,06 August 2025,6,3.0,FALSE,No Action
FB000848,Bottoms,H&M,Summer,XL,Pink, $103.00 ,19%, $83.00 ,06 August 2025,6,4.0,FALSE,No Action
FB000849,Tops,Gap,Fall,L,Blue, $100.00 ,18%, $82.00 ,06 August 2025,19,3.0,FALSE,No Action
FB000850,Shoes,Ann Taylor,Winter,XL,White, $160.00 ,54%, $74.00 ,06 August 2025,18,3.0,FALSE,No Action
FB000851,Accessories,Mango,Fall,XL,White, $78.00 ,0%, $78.00 ,06 August 2025,7,4.2,FALSE,No Action
FB000852,Outerwear,Zara,Spring,S,Beige, $168.00 ,23%, $129.00 ,04 June 2025,3,2.0,FALSE,No Action
FB000853,Shoes,Banana Republic,Winter,S,Navy, $128.00 ,0%, $128.00 ,06 August 2025,20,2.5,FALSE,No Action
FB000854,Dresses,Uniqlo,Spring,XL,Gray, $138.00 ,3%, $134.00 ,04 April 2025,34,4.1,FALSE,No Action
FB000855,Dresses,Uniqlo,Fall,M,Navy, $52.00 ,0%, $52.00 ,06 August 2025,16,1.7,FALSE,No Action
FB000856,Shoes,H&M,Winter,XS,White, $171.00 ,0%, $171.00 ,06 August 2025,12,4.8,FALSE,No Action
FB000857,Tops,Mango,Fall,XXL,Brown, $81.00 ,1%, $80.00 ,06 August 2025,10,4.9,FALSE,No Action
FB000858,Accessories,Banana Republic,Spring,XXL,Blue, $31.00 ,44%, $17.00 ,13 September 2024,11,3.4,FALSE,No Action
FB000859,Bottoms,Gap,Spring,S,Red, $93.00 ,0%, $93.00 ,03 February 2025,3,1.8,FALSE,No Action
FB000860,Bottoms,Uniqlo,Spring,XL,Gray, $54.00 ,0%, $54.00 ,22 September 2024,12,3.2,FALSE,No Action
FB000861,Dresses,Zara,Winter,L,Red, $140.00 ,0%, $140.00 ,06 August 2025,23,2.8,TRUE,Changed Mind
FB000862,Tops,Banana Republic,Fall,M,Red, $51.00 ,17%, $43.00 ,06 August 2025,30,1.5,FALSE,No Action
FB000863,Dresses,Mango,Spring,S,Purple, $136.00 ,44%, $75.00 ,21 November 2024,49,3.0,FALSE,No Action
FB000864,Accessories,H&M,Summer,S,Brown, $71.00 ,0%, $71.00 ,06 August 2025,14,2.8,FALSE,No Action
FB000865,Outerwear,Forever21,Spring,S,Navy, $241.00 ,45%, $132.00 ,15 May 2025,23,2.1,FALSE,No Action
FB000866,Outerwear,Gap,Fall,XXL,Blue, $198.00 ,51%, $96.00 ,06 August 2025,38,3.0,FALSE,No Action
FB000867,Bottoms,Ann Taylor,Winter,XXL,Beige, $64.00 ,0%, $64.00 ,06 August 2025,34,3.0,FALSE,No Action
FB000868,Bottoms,Zara,Fall,XL,Gray, $110.00 ,10%, $98.00 ,06 August 2025,36,1.6,FALSE,No Action
FB000869,Outerwear,Forever21,Spring,XS,Blue, $120.00 ,0%, $120.00 ,21 December 2024,6,1.9,FALSE,No Action
FB000870,Accessories,Zara,Fall,XS,Black, $69.00 ,31%, $47.00 ,06 August 2025,9,2.7,TRUE,Size Issue
FB000871,Dresses,Ann Taylor,Fall,L,Red, $134.00 ,0%, $134.00 ,06 August 2025,36,4.8,FALSE,No Action
FB000872,Tops,Uniqlo,Spring,S,Black, $29.00 ,0%, $29.00 ,10 October 2024,13,3.0,FALSE,No Action
FB000873,Accessories,Gap,Winter,S,White, $56.00 ,0%, $56.00 ,06 August 2025,21,4.9,FALSE,No Action
FB000874,Shoes,Gap,Fall,XS,Green, $124.00 ,33%, $83.00 ,06 August 2025,45,2.4,FALSE,No Action
FB000875,Dresses,Zara,Spring,M,White, $94.00 ,56%, $41.00 ,16 December 2024,16,1.2,FALSE,No Action
FB000876,Shoes,Zara,Fall,XS,Red, $109.00 ,8%, $100.00 ,06 August 2025,12,3.0,FALSE,No Action
FB000877,Accessories,Mango,Winter,XS,Navy, $31.00 ,0%, $31.00 ,06 August 2025,29,4.7,FALSE,No Action
FB000878,Accessories,Banana Republic,Fall,XS,Blue, $66.00 ,2%, $65.00 ,06 August 2025,28,1.6,FALSE,No Action
FB000879,Bottoms,H&M,Winter,M,Red, $66.00 ,28%, $47.00 ,06 August 2025,32,2.0,FALSE,No Action
FB000880,Bottoms,Mango,Spring,L,Green, $117.00 ,0%, $117.00 ,28 September 2024,18,1.2,FALSE,No Action
FB000881,Shoes,Banana Republic,Winter,M,Purple, $174.00 ,0%, $174.00 ,06 August 2025,45,3.0,FALSE,No Action
FB000882,Dresses,Zara,Winter,S,Green, $152.00 ,0%, $152.00 ,06 August 2025,27,3.7,FALSE,No Action
FB000883,Outerwear,Ann Taylor,Summer,XL,Blue, $83.00 ,0%, $83.00 ,06 August 2025,16,3.0,FALSE,No Action
FB000884,Accessories,Zara,Winter,XL,Brown, $40.00 ,0%, $40.00 ,06 August 2025,27,4.7,FALSE,No Action
FB000885,Bottoms,Mango,Spring,XL,Red, $73.00 ,23%, $56.00 ,18 August 2024,0,3.0,FALSE,No Action
FB000886,Accessories,Forever21,Winter,XL,Red, $71.00 ,0%, $71.00 ,06 August 2025,29,3.0,FALSE,No Action
FB000887,Accessories,Forever21,Summer,XL,Beige, $50.00 ,53%, $23.00 ,06 August 2025,11,3.0,FALSE,No Action
FB000888,Accessories,H&M,Spring,XL,Green, $46.00 ,0%, $46.00 ,24 February 2025,33,2.6,FALSE,No Action
FB000889,Shoes,Zara,Fall,XL,Brown, $162.00 ,0%, $162.00 ,06 August 2025,30,1.9,FALSE,No Action
FB000890,Bottoms,Forever21,Winter,XL,White, $57.00 ,0%, $57.00 ,06 August 2025,39,1.4,FALSE,No Action
FB000891,Shoes,Ann Taylor,Spring,L,Purple, $93.00 ,0%, $93.00 ,09 September 2024,49,4.3,FALSE,No Action
FB000892,Accessories,Forever21,Spring,L,Brown, $64.00 ,43%, $36.00 ,06 August 2024,36,3.9,FALSE,No Action
FB000893,Outerwear,Ann Taylor,Winter,S,Navy, $142.00 ,0%, $142.00 ,06 August 2025,43,3.0,FALSE,No Action
FB000894,Shoes,Gap,Spring,XS,White, $111.00 ,58%, $46.00 ,19 May 2025,11,2.2,FALSE,No Action
FB000895,Tops,Banana Republic,Winter,XS,Black, $29.00 ,49%, $14.00 ,06 August 2025,31,3.0,FALSE,No Action
FB000896,Tops,Ann Taylor,Summer,XS,Black, $30.00 ,0%, $30.00 ,06 August 2025,19,1.2,FALSE,No Action
FB000897,Accessories,Forever21,Winter,XS,Blue, $31.00 ,0%, $31.00 ,06 August 2025,28,2.7,FALSE,No Action
FB000898,Bottoms,Uniqlo,Spring,M,Pink, $61.00 ,0%, $61.00 ,30 July 2025,24,3.5,FALSE,No Action
FB000899,Outerwear,Zara,Summer,M,Green, $126.00 ,0%, $126.00 ,06 August 2025,1,4.7,FALSE,No Action
FB000900,Outerwear,Uniqlo,Winter,L,White, $147.00 ,0%, $147.00 ,06 August 2025,33,4.7,TRUE,Quality Issue
FB000901,Accessories,Banana Republic,Summer,L,Red, $36.00 ,12%, $32.00 ,06 August 2025,14,4.8,FALSE,No Action
FB000902,Shoes,H&M,Fall,M,Pink, $172.00 ,0%, $172.00 ,06 August 2025,33,2.3,FALSE,No Action
FB000903,Accessories,H&M,Spring,M,Pink, $53.00 ,16%, $45.00 ,01 October 2024,32,3.0,FALSE,No Action
FB000904,Shoes,Mango,Summer,XS,Beige, $80.00 ,0%, $80.00 ,06 August 2025,7,1.9,FALSE,No Action
FB000905,Accessories,Mango,Fall,XS,Pink, $51.00 ,0%, $51.00 ,06 August 2025,35,3.7,TRUE,Damaged
FB000906,Bottoms,Mango,Spring,XL,Pink, $107.00 ,38%, $66.00 ,11 July 2025,21,2.9,FALSE,No Action
FB000907,Shoes,H&M,Fall,XXL,Green, $174.00 ,50%, $87.00 ,06 August 2025,7,4.9,FALSE,No Action
FB000908,Dresses,Forever21,Spring,S,Blue, $90.00 ,53%, $42.00 ,28 July 2025,37,2.2,FALSE,No Action
FB000909,Shoes,Forever21,Summer,XXL,Green, $94.00 ,17%, $79.00 ,06 August 2025,39,4.8,FALSE,No Action
FB000910,Shoes,Banana Republic,Winter,XS,Gray, $179.00 ,0%, $179.00 ,06 August 2025,28,2.4,TRUE,Damaged
FB000911,Tops,Uniqlo,Spring,XS,Brown, $101.00 ,24%, $77.00 ,21 May 2025,29,3.6,FALSE,No Action
FB000912,Bottoms,Banana Republic,Spring,S,Green, $27.00 ,16%, $22.00 ,08 December 2024,10,2.4,TRUE,Changed Mind
FB000913,Outerwear,Gap,Summer,S,Black, $141.00 ,0%, $141.00 ,06 August 2025,2,2.4,TRUE,Color Mismatch
FB000914,Shoes,Gap,Spring,S,Beige, $156.00 ,37%, $98.00 ,13 April 2025,45,2.9,TRUE,Size Issue
FB000915,Tops,Forever21,Summer,XS,Brown, $81.00 ,0%, $81.00 ,06 August 2025,41,2.4,FALSE,No Action
FB000916,Bottoms,H&M,Fall,L,Black, $36.00 ,20%, $29.00 ,06 August 2025,39,1.8,FALSE,No Action
FB000917,Outerwear,Ann Taylor,Fall,S,Pink, $155.00 ,0%, $155.00 ,06 August 2025,9,3.0,FALSE,No Action
FB000918,Bottoms,Uniqlo,Fall,XL,Red, $84.00 ,28%, $60.00 ,06 August 2025,3,1.0,FALSE,No Action
FB000919,Shoes,Gap,Fall,XS,Brown, $98.00 ,56%, $43.00 ,06 August 2025,22,4.5,FALSE,No Action
FB000920,Accessories,Ann Taylor,Summer,XS,White, $52.00 ,59%, $21.00 ,06 August 2025,50,3.4,TRUE,Size Issue
FB000921,Bottoms,Uniqlo,Spring,L,Red, $39.00 ,0%, $39.00 ,18 April 2025,24,2.4,FALSE,No Action
FB000922,Accessories,Ann Taylor,Spring,L,Green, $40.00 ,0%, $40.00 ,05 June 2025,22,4.5,FALSE,No Action
FB000923,Outerwear,Ann Taylor,Summer,L,Navy, $245.00 ,0%, $245.00 ,06 August 2025,12,3.0,TRUE,Changed Mind
FB000924,Bottoms,Zara,Winter,XL,Gray, $102.00 ,0%, $102.00 ,06 August 2025,6,3.8,FALSE,No Action
FB000925,Tops,Ann Taylor,Summer,M,Gray, $76.00 ,0%, $76.00 ,06 August 2025,15,2.0,TRUE,Wrong Item
FB000926,Accessories,Zara,Spring,M,Gray, $51.00 ,39%, $31.00 ,17 March 2025,37,2.5,FALSE,No Action
FB000927,Outerwear,Zara,Spring,XXL,Pink, $141.00 ,13%, $123.00 ,02 October 2024,23,1.7,FALSE,No Action
FB000928,Accessories,Uniqlo,Spring,XXL,Black, $66.00 ,0%, $66.00 ,23 May 2025,20,1.7,FALSE,No Action
FB000929,Tops,Banana Republic,Summer,M,Navy, $35.00 ,0%, $35.00 ,06 August 2025,38,2.2,FALSE,No Action
FB000930,Accessories,H&M,Spring,M,Pink, $35.00 ,41%, $20.00 ,20 March 2025,4,3.7,FALSE,No Action
FB000931,Accessories,Forever21,Summer,M,Green, $35.00 ,0%, $35.00 ,06 August 2025,48,5.0,TRUE,Color Mismatch
FB000932,Bottoms,Ann Taylor,Summer,L,Red, $86.00 ,0%, $86.00 ,06 August 2025,2,3.0,FALSE,No Action
FB000933,Accessories,H&M,Fall,L,Pink, $17.00 ,0%, $17.00 ,06 August 2025,9,1.2,FALSE,No Action
FB000934,Outerwear,Uniqlo,Fall,XXL,Pink, $87.00 ,13%, $76.00 ,06 August 2025,4,4.5,FALSE,No Action
FB000935,Outerwear,Mango,Spring,XS,Gray, $216.00 ,0%, $216.00 ,16 April 2025,26,1.1,FALSE,No Action
FB000936,Outerwear,Mango,Summer,S,Black, $238.00 ,0%, $238.00 ,06 August 2025,49,3.0,FALSE,No Action
FB000937,Shoes,Uniqlo,Winter,XXL,Pink, $112.00 ,0%, $112.00 ,06 August 2025,11,4.1,FALSE,No Action
FB000938,Accessories,Gap,Winter,XXL,Navy, $39.00 ,45%, $21.00 ,06 August 2025,29,3.4,FALSE,No Action
FB000939,Tops,Ann Taylor,Spring,XXL,Purple, $69.00 ,0%, $69.00 ,09 November 2024,29,5.0,FALSE,No Action
FB000940,Dresses,H&M,Spring,M,Purple, $124.00 ,48%, $64.00 ,03 May 2025,22,3.2,FALSE,No Action
FB000941,Dresses,Banana Republic,Summer,M,Purple, $83.00 ,29%, $59.00 ,06 August 2025,20,2.1,TRUE,Quality Issue
FB000942,Outerwear,Forever21,Fall,XS,Beige, $180.00 ,0%, $180.00 ,06 August 2025,10,3.8,FALSE,No Action
FB000943,Shoes,Forever21,Spring,XXL,Brown, $120.00 ,0%, $120.00 ,24 December 2024,27,4.1,FALSE,No Action
FB000944,Outerwear,Forever21,Summer,XL,Red, $225.00 ,0%, $225.00 ,06 August 2025,50,1.9,TRUE,Size Issue
FB000945,Dresses,Mango,Summer,L,Green, $115.00 ,0%, $115.00 ,06 August 2025,32,3.0,FALSE,No Action
FB000946,Accessories,Gap,Fall,L,Blue, $21.00 ,19%, $17.00 ,06 August 2025,22,1.3,FALSE,No Action
FB000947,Bottoms,Zara,Spring,XXL,Black, $52.00 ,0%, $52.00 ,22 April 2025,35,3.0,FALSE,No Action
FB000948,Accessories,Ann Taylor,Fall,XXL,Gray, $73.00 ,0%, $73.00 ,06 August 2025,22,2.3,FALSE,No Action
FB000949,Accessories,Ann Taylor,Spring,XXL,Purple, $70.00 ,0%, $70.00 ,12 May 2025,0,1.4,FALSE,No Action
FB000950,Accessories,Gap,Fall,XXL,White, $58.00 ,0%, $58.00 ,06 August 2025,39,4.0,FALSE,No Action
FB000951,Outerwear,Forever21,Winter,L,Purple, $104.00 ,17%, $87.00 ,06 August 2025,43,4.3,FALSE,No Action
FB000952,Accessories,Forever21,Fall,L,Blue, $55.00 ,0%, $55.00 ,06 August 2025,17,2.5,FALSE,No Action
FB000953,Bottoms,Gap,Summer,XS,Black, $56.00 ,34%, $37.00 ,06 August 2025,23,4.3,FALSE,No Action
FB000954,Shoes,Uniqlo,Fall,XS,Pink, $199.00 ,0%, $199.00 ,06 August 2025,18,3.0,FALSE,No Action
FB000955,Shoes,Zara,Fall,M,Pink, $128.00 ,0%, $128.00 ,06 August 2025,8,2.2,FALSE,No Action
FB000956,Outerwear,Uniqlo,Fall,XL,Beige, $150.00 ,52%, $72.00 ,06 August 2025,15,5.0,FALSE,No Action
FB000957,Dresses,Forever21,Winter,M,Pink, $162.00 ,0%, $162.00 ,06 August 2025,36,1.4,FALSE,No Action
FB000958,Bottoms,Mango,Summer,XXL,White, $28.00 ,0%, $28.00 ,06 August 2025,5,4.6,FALSE,No Action
FB000959,Accessories,Forever21,Spring,XXL,Pink, $75.00 ,39%, $46.00 ,29 March 2025,43,1.1,FALSE,No Action
FB000960,Tops,Zara,Spring,S,Brown, $30.00 ,6%, $29.00 ,06 November 2024,25,1.4,FALSE,No Action
FB000961,Outerwear,Mango,Summer,S,Blue, $101.00 ,0%, $101.00 ,06 August 2025,35,3.5,FALSE,No Action
FB000962,Dresses,Forever21,Fall,S,White, $54.00 ,0%, $54.00 ,06 August 2025,41,1.2,TRUE,Wrong Item
FB000963,Shoes,H&M,Summer,M,Navy, $191.00 ,42%, $110.00 ,06 August 2025,28,4.0,FALSE,No Action
FB000964,Tops,Mango,Summer,XXL,Pink, $100.00 ,0%, $100.00 ,06 August 2025,12,2.7,TRUE,Damaged
FB000965,Shoes,Mango,Spring,XXL,Green, $92.00 ,24%, $70.00 ,28 November 2024,32,2.2,FALSE,No Action
FB000966,Shoes,Ann Taylor,Summer,M,Gray, $161.00 ,57%, $69.00 ,06 August 2025,8,2.1,FALSE,No Action
FB000967,Dresses,Mango,Winter,XS,Gray, $68.00 ,6%, $63.00 ,06 August 2025,43,3.4,FALSE,No Action
FB000968,Shoes,Ann Taylor,Fall,XS,Purple, $121.00 ,47%, $63.00 ,06 August 2025,45,3.0,TRUE,Changed Mind
FB000969,Tops,Zara,Winter,L,Blue, $69.00 ,29%, $49.00 ,06 August 2025,42,3.7,FALSE,No Action
FB000970,Outerwear,Banana Republic,Winter,XS,White, $222.00 ,19%, $180.00 ,06 August 2025,47,3.0,FALSE,No Action
FB000971,Bottoms,Forever21,Fall,XXL,Pink, $25.00 ,54%, $11.00 ,06 August 2025,34,2.4,FALSE,No Action
FB000972,Dresses,Mango,Summer,XL,Blue, $54.00 ,7%, $50.00 ,06 August 2025,17,1.7,FALSE,No Action
FB000973,Bottoms,Forever21,Winter,S,Pink, $43.00 ,0%, $43.00 ,06 August 2025,0,2.6,FALSE,No Action
FB000974,Accessories,Forever21,Winter,S,Red, $75.00 ,0%, $75.00 ,06 August 2025,41,3.5,FALSE,No Action
FB000975,Dresses,Uniqlo,Spring,XS,Red, $167.00 ,0%, $167.00 ,18 August 2024,4,1.3,FALSE,No Action
FB000976,Shoes,Banana Republic,Fall,L,Blue, $111.00 ,34%, $73.00 ,06 August 2025,3,2.2,FALSE,No Action
FB000977,Bottoms,Uniqlo,Fall,XXL,Navy, $59.00 ,0%, $59.00 ,06 August 2025,16,3.0,FALSE,No Action
FB000978,Shoes,Banana Republic,Fall,S,Navy, $199.00 ,0%, $199.00 ,06 August 2025,15,1.4,FALSE,No Action
FB000979,Shoes,Forever21,Fall,M,White, $72.00 ,50%, $36.00 ,06 August 2025,28,3.6,FALSE,No Action
FB000980,Bottoms,Mango,Fall,XS,Pink, $86.00 ,28%, $62.00 ,06 August 2025,47,1.1,FALSE,No Action
FB000981,Accessories,Forever21,Spring,XS,Blue, $52.00 ,40%, $31.00 ,15 November 2024,7,2.7,FALSE,No Action
FB000982,Outerwear,Banana Republic,Fall,L,Black, $104.00 ,0%, $104.00 ,06 August 2025,12,5.0,FALSE,No Action
FB000983,Outerwear,H&M,Winter,L,Red, $132.00 ,58%, $55.00 ,06 August 2025,24,3.0,FALSE,No Action
FB000984,Shoes,H&M,Fall,XL,Pink, $64.00 ,0%, $64.00 ,06 August 2025,40,4.9,FALSE,No Action
FB000985,Bottoms,Zara,Summer,XL,Gray, $34.00 ,0%, $34.00 ,06 August 2025,25,4.2,TRUE,Wrong Item
FB000986,Bottoms,Zara,Winter,XXL,Red, $43.00 ,45%, $23.00 ,06 August 2025,1,3.4,FALSE,No Action
FB000987,Outerwear,Uniqlo,Spring,XL,White, $122.00 ,0%, $122.00 ,06 November 2024,41,2.9,FALSE,No Action
FB000988,Shoes,Zara,Spring,S,Gray, $142.00 ,0%, $142.00 ,14 February 2025,36,3.0,FALSE,No Action
